time,tipPy_x,tipPy_y,tipPy_z,tipCpp_x,tipCpp_y,tipCpp_z
1.551699999999683932e+01,1.691126058371921481e-01,-1.739116599928661078e+00,3.756288825002891294e-06,1.691181407182710261e-01,-1.739119322712833204e+00,-2.593971781658161628e-06
1.553399999999682990e+01,2.379364015644890862e-01,-1.739902037291161108e+00,-3.223407784146164632e-05,2.379463047068942350e-01,-1.739906619324396164e+00,-2.964264665088599412e-05
1.554999999999682103e+01,3.047535171080029137e-01,-1.738652765617774820e+00,-6.197423957053611139e-05,3.047675918613285129e-01,-1.738658210832286999e+00,-5.057370044090467765e-05
1.556699999999681161e+01,3.775489092125590140e-01,-1.734382386144038168e+00,-8.838080799337911728e-05,3.775673393658582344e-01,-1.734387589424569942e+00,-6.754759753253031392e-05
1.558399999999680219e+01,4.516354806191057447e-01,-1.726166728157342511e+00,-1.092659578595189069e-04,4.516579611693468665e-01,-1.726170303939657202e+00,-7.909532505769205422e-05
1.559999999999679332e+01,5.218173914746155884e-01,-1.714013587656241455e+00,-1.242041616495212616e-04,5.218431242185861407e-01,-1.714014276121882840e+00,-8.530996818783767458e-05
1.561699999999678390e+01,5.958538699786632975e-01,-1.695677778735139807e+00,-1.358054994396277484e-04,5.958821179915307908e-01,-1.695674032952212862e+00,-8.757896660690620472e-05
1.563399999999677448e+01,6.680964152428456870e-01,-1.671316489282195228e+00,-1.442190772853313560e-04,6.681258932435325537e-01,-1.671307212874463488e+00,-8.653232317928041979e-05
1.564999999999676561e+01,7.332488401262743372e-01,-1.642891062458788465e+00,-1.508897658345906474e-04,7.332781510886514642e-01,-1.642876057576303062e+00,-8.433995776723221614e-05
1.566699999999675619e+01,7.982920678696474592e-01,-1.607343824739191795e+00,-1.588604350953638517e-04,7.983198555304447108e-01,-1.607322776331975511e+00,-8.334944816951449795e-05
1.568399999999674677e+01,8.581198801009902732e-01,-1.567227591587994073e+00,-1.697081427210107591e-04,8.581450305320301730e-01,-1.567201096274210226e+00,-8.629476245619090028e-05
1.569999999999673790e+01,9.091783913110862425e-01,-1.526393101098861171e+00,-1.834661217737496887e-04,9.092003967334908454e-01,-1.526362372110305010e+00,-9.421425295623269119e-05
1.571699999999672848e+01,9.576989592993498945e-01,-1.480980688558708014e+00,-2.019563804492055211e-04,9.577173050863682091e-01,-1.480946579278484165e+00,-1.089299797567728096e-04
1.573399999999671905e+01,1.000463533997879129e+00,-1.434696494190835336e+00,-2.240268412703532927e-04,1.000478221435290083e+00,-1.434660157588815377e+00,-1.304427265904331741e-04
1.574999999999671019e+01,1.035770018043608465e+00,-1.391307978793352440e+00,-2.472705051599201971e-04,1.035781472813977810e+00,-1.391270500483409389e+00,-1.565887191966333853e-04
1.576699999999670077e+01,1.068471520029658839e+00,-1.346238520284273932e+00,-2.730870719233385781e-04,1.068479892040905765e+00,-1.346200692154318590e+00,-1.893458384461819467e-04
1.578399999999669134e+01,1.096706070193449012e+00,-1.302922752781420446e+00,-2.978695355979678089e-04,1.096711782277978831e+00,-1.302885305765000501e+00,-2.248839267847288438e-04
1.579999999999668248e+01,1.119642462076661404e+00,-1.264249519035709701e+00,-3.180607619793048490e-04,1.119646071482963468e+00,-1.264212969908319995e+00,-2.582087358142525239e-04
1.581699999999667305e+01,1.140591397622737091e+00,-1.225786529024295302e+00,-3.341755474720927571e-04,1.140593189191246415e+00,-1.225751393382712884e+00,-2.906861864545914735e-04
1.583399999999666363e+01,1.158433580337775881e+00,-1.190345578086410949e+00,-3.433861796452120042e-04,1.158433959180493300e+00,-1.190312234397421953e+00,-3.177250943510325052e-04
1.584999999999665476e+01,1.172730453244825277e+00,-1.159967787782606674e+00,-3.451195248296522449e-04,1.172729844268772581e+00,-1.159936406039652645e+00,-3.365508744637608646e-04
1.586699999999664534e+01,1.185588884236655760e+00,-1.131028307348954431e+00,-3.395396244338099736e-04,1.185587555304400187e+00,-1.130999243185148551e+00,-3.483516813877617514e-04
1.588399999999663592e+01,1.196329602406414727e+00,-1.105657616779781360e+00,-3.267882658632182162e-04,1.196327857200266243e+00,-1.105631061600741871e+00,-3.510902299847032393e-04
1.589999999999662705e+01,1.204725761220379443e+00,-1.085126550490887798e+00,-3.090887658218721776e-04,1.204723868628585048e+00,-1.085102496064935584e+00,-3.453700251136949863e-04
1.591699999999661763e+01,1.212022854799149396e+00,-1.066934805163002764e+00,-2.855350457710243502e-04,1.212021030148793255e+00,-1.066913525786346462e+00,-3.310481006245623585e-04
1.593399999999660821e+01,1.217809883914723557e+00,-1.052522724996042047e+00,-2.587606414583227339e-04,1.217808322199903870e+00,-1.052504317413069268e+00,-3.093921042874966292e-04
1.594999999999659934e+01,1.221992403570625108e+00,-1.042440244948599659e+00,-2.323208932743707033e-04,1.221991234088156464e+00,-1.042424609956187354e+00,-2.837904346247921211e-04
1.596699999999658992e+01,1.225181008698922991e+00,-1.035446320725907920e+00,-2.047588492412414913e-04,1.225180374027194707e+00,-1.035433689458940654e+00,-2.529288336950205997e-04
1.598399999999658050e+01,1.227132023762805613e+00,-1.032294235336384425e+00,-1.795408660155069247e-04,1.227132008350864112e+00,-1.032284653306215771e+00,-2.204070725186120928e-04
1.599999999999657163e+01,1.227858197959587949e+00,-1.032839569370183952e+00,-1.593869207392320313e-04,1.227858808147518577e+00,-1.032832887353173135e+00,-1.902312120847983608e-04
1.601699999999659241e+01,1.227439532660274946e+00,-1.037146199794952262e+00,-1.430005064207000320e-04,1.227440815907618887e+00,-1.037142619722784875e+00,-1.605970281147438847e-04
1.603399999999661318e+01,1.225749983980138458e+00,-1.045281164138367691e+00,-1.326720351663574220e-04,1.225751910012868873e+00,-1.045280695563135742e+00,-1.352650226952630680e-04
1.604999999999663274e+01,1.222927653000659198e+00,-1.056416269091074778e+00,-1.289086795741539010e-04,1.222930120179523739e+00,-1.056418726026362220e+00,-1.167016623273143920e-04
1.606699999999665351e+01,1.218510454228263651e+00,-1.071913421232344010e+00,-1.312704419268932818e-04,1.218513389276670189e+00,-1.071918969084741935e+00,-1.036221339528732398e-04
1.608399999999667429e+01,1.212483437541091114e+00,-1.091143056885289564e+00,-1.398049073006074660e-04,1.212486688665756152e+00,-1.091151660016404179e+00,-9.799847166558329180e-05
1.609999999999669384e+01,1.205171427087595060e+00,-1.112593950050059455e+00,-1.528054890089333880e-04,1.205174798227510280e+00,-1.112605376091019282e+00,-9.965459311600600762e-05
1.611699999999671462e+01,1.195443271231135807e+00,-1.138863477884785036e+00,-1.709125412515149405e-04,1.195446538978135465e+00,-1.138877820517798956e+00,-1.085158125356649588e-04
1.613399999999673540e+01,1.183432428330458919e+00,-1.168598347313267505e+00,-1.922458409554248036e-04,1.183435310051666578e+00,-1.168615486297012396e+00,-1.240166213591554394e-04
1.614999999999675495e+01,1.169763883703704099e+00,-1.199604965820851854e+00,-2.141067588669276435e-04,1.169766102504183447e+00,-1.199624586012435934e+00,-1.437720721537702278e-04
1.616699999999677573e+01,1.152391312819788460e+00,-1.235553838617540201e+00,-2.380162834319763678e-04,1.152392465204617356e+00,-1.235575879760959062e+00,-1.690813176606223238e-04
1.618399999999679650e+01,1.131692981495364236e+00,-1.274318065928083943e+00,-2.615042893159914340e-04,1.131692651737984612e+00,-1.274342233727800533e+00,-1.975073580687383744e-04
1.619999999999681606e+01,1.108784246814481289e+00,-1.313039644742229672e+00,-2.823775569097233579e-04,1.108782109363016355e+00,-1.313065461458165828e+00,-2.258497060866884927e-04
1.621699999999683683e+01,1.080359900495938552e+00,-1.356097670160260060e+00,-3.025717152541738280e-04,1.080355382530685748e+00,-1.356124753339329025e+00,-2.563161525784153735e-04
1.623399999999685761e+01,1.047264011203852041e+00,-1.400521352857538426e+00,-3.202318138659112734e-04,1.047256644206069343e+00,-1.400549064771374308e+00,-2.857579572366464294e-04
1.624999999999687716e+01,1.011446094735164003e+00,-1.442883007400401318e+00,-3.341587264061014295e-04,1.011435665966274877e+00,-1.442910586517796467e+00,-3.111562721385150517e-04
1.626699999999689794e+01,9.680798772386236539e-01,-1.487575813386452062e+00,-3.455218954946331997e-04,9.680659136813312138e-01,-1.487602332131207961e+00,-3.339089978420603380e-04
1.628399999999691872e+01,9.190428670226433727e-01,-1.530862422134740219e+00,-3.522507905518861850e-04,9.190253042117240145e-01,-1.530886822106322098e+00,-3.499164496629935555e-04
1.629999999999693827e+01,8.677549449169921214e-01,-1.569252915126456038e+00,-3.526875603165397139e-04,8.677342352897557953e-01,-1.569274347671089975e+00,-3.561253097756011086e-04
1.631699999999695905e+01,8.081753124534900579e-01,-1.606448721553565218e+00,-3.445982430426449252e-04,8.081518904421689520e-01,-1.606466124808738183e+00,-3.503572001392605043e-04
1.633399999999697982e+01,7.440894426577600029e-01,-1.639012195894652191e+00,-3.255677250978128694e-04,7.440643056788315279e-01,-1.639025014945697745e+00,-3.296847757918660335e-04
1.634999999999699938e+01,6.805830479698639079e-01,-1.664895163255813770e+00,-2.966728695924072999e-04,6.805573972107645808e-01,-1.664903588133421763e+00,-2.961332035760947485e-04
1.636699999999702015e+01,6.108423391017721027e-01,-1.687177652792675175e+00,-2.544678431387432591e-04,6.108173315247477086e-01,-1.687181783000464730e+00,-2.465579182379666243e-04
1.638399999999704093e+01,5.399158314767530387e-01,-1.704322951408549391e+00,-2.014648403617899425e-04,5.398925543209249778e-01,-1.704323546017851632e+00,-1.847220789914102664e-04
1.639999999999706048e+01,4.730113636872379512e-01,-1.716257955882560582e+00,-1.432747253743536114e-04,4.729904980568552797e-01,-1.716256122981558718e+00,-1.178351325161594896e-04
1.641699999999708126e+01,4.025722005371193957e-01,-1.725170722042498994e+00,-7.503957816829830998e-05,4.025544799053696332e-01,-1.725167340749444556e+00,-4.090956326736948454e-05
1.643399999999710204e+01,3.334280238926510820e-01,-1.730983706959476676e+00,-3.531090299488593614e-06,3.334138171995650324e-01,-1.730979800057760531e+00,3.786445943311254132e-05
1.644999999999712159e+01,2.699470325419340844e-01,-1.734322346391475866e+00,6.320407748200998444e-05,2.699363040950988890e-01,-1.734318779165285207e+00,1.095301572985471971e-04
1.646699999999714237e+01,2.044959787932931761e-01,-1.736282527081744798e+00,1.296055203824441433e-04,2.044890047148750223e-01,-1.736280068750210903e+00,1.787340988911695046e-04
1.648399999999716314e+01,1.413123696523456430e-01,-1.737216885334498695e+00,1.876125058045082818e-04,1.413091306555034343e-01,-1.737216154615375707e+00,2.368633438505428725e-04
1.649999999999718270e+01,8.404595079321913742e-02,-1.737627527267124883e+00,2.315822679630722563e-04,8.404616753795435269e-02,-1.737628850272680214e+00,2.785555851214339355e-04
1.651699999999720347e+01,2.563307705155404292e-02,-1.737965664588628556e+00,2.645590548263594211e-04,2.563688194229105100e-02,-1.737969481865047294e+00,3.068270922372734509e-04
1.653399999999722425e+01,-3.020066322956266314e-02,-1.738512789854765650e+00,2.817380239716217442e-04,-3.019335970522155077e-02,-1.738519279258345263e+00,3.173739938862810269e-04
1.654999999999724380e+01,-8.033728588095268019e-02,-1.739408728027260986e+00,2.829039941289143733e-04,-8.032676535166799470e-02,-1.739417763545276330e+00,3.110356364285108907e-04
1.656699999999726458e+01,-1.309845305176371988e-01,-1.740864003815365546e+00,2.686529661379947771e-04,-1.309706610455426690e-01,-1.740875635279024891e+00,2.880665351505358809e-04
1.658399999999728536e+01,-1.788640516051813734e-01,-1.742828424301446910e+00,2.399305671193175597e-04,-1.788468940893452319e-01,-1.742842386707852409e+00,2.504945287160750757e-04
1.659999999999730491e+01,-2.213359106510086050e-01,-1.745029378002988629e+00,2.018014392608170524e-04,-2.213157146215464777e-01,-1.745045146876452513e+00,2.044789178604004669e-04
1.661699999999732569e+01,-2.636464853313458256e-01,-1.747505766232219315e+00,1.523483186381491630e-04,-2.636231411214208231e-01,-1.747522885491278100e+00,1.476663422548964264e-04
1.663399999999734646e+01,-3.030133861056525379e-01,-1.749763008526342034e+00,9.697639948735752914e-05,-3.029870316580002276e-01,-1.749780737946332154e+00,8.648356543191566327e-05
1.664999999999736602e+01,-3.373814422043177053e-01,-1.751263806174339965e+00,4.257877481495461205e-05,-3.373524744475165371e-01,-1.751281320185836599e+00,2.841187955333006722e-05
1.666699999999738679e+01,-3.711363463597077139e-01,-1.751678344758402783e+00,-1.440078684769710354e-05,-3.711049871271350775e-01,-1.751694734034885181e+00,-3.025923987236891219e-05
1.668399999999740757e+01,-4.022611862063663057e-01,-1.750336421179853552e+00,-6.749574510634903332e-05,-4.022280314956048208e-01,-1.750350810526586143e+00,-8.259028306495036563e-05
1.669999999999742712e+01,-4.294768251306052553e-01,-1.747044179450516488e+00,-1.116490189011318409e-04,-4.294427128084702394e-01,-1.747056048010483309e+00,-1.237860794999738482e-04
1.671699999999744790e+01,-4.566554195196552701e-01,-1.741098189995301082e+00,-1.507375516699766720e-04,-4.566212215702855071e-01,-1.741106985105688398e+00,-1.575644226025170111e-04
1.673399999999746868e+01,-4.826075289181560590e-01,-1.732553348130625004e+00,-1.808374106483981426e-04,-4.825742717565696394e-01,-1.732559009320477905e+00,-1.805335613892498393e-04
1.674999999999748823e+01,-5.064372581060330170e-01,-1.722275868839164836e+00,-2.005087982293361575e-04,-5.064057897552802778e-01,-1.722278818995535588e+00,-1.923406082760037222e-04
1.676699999999750901e+01,-5.316281275725285305e-01,-1.709312485923411451e+00,-2.118931110570843989e-04,-5.315994036606846995e-01,-1.709313036606660674e+00,-1.947744919843353672e-04
1.678399999999752978e+01,-5.571105101055088271e-01,-1.694701578421870636e+00,-2.133263945239203250e-04,-5.570852363730132151e-01,-1.694700345801627428e+00,-1.873261787892165336e-04
1.679999999999754934e+01,-5.816463832307058324e-01,-1.679899379185094688e+00,-2.057557472141496966e-04,-5.816248436532459598e-01,-1.679897044946833784e+00,-1.720535886876665944e-04
1.681699999999757011e+01,-6.085032795616885926e-01,-1.663516359747005291e+00,-1.887793856121867974e-04,-6.084860741120621253e-01,-1.663513405496186426e+00,-1.481377388459743732e-04
1.683399999999759089e+01,-6.362894911661101105e-01,-1.646869075316228503e+00,-1.634712379463972259e-04,-6.362768719942000217e-01,-1.646865956953301069e+00,-1.176068321408239652e-04
1.684999999999761044e+01,-6.633374802676718085e-01,-1.631260784325240465e+00,-1.331161557396868438e-04,-6.633293206080396187e-01,-1.631257807874163523e+00,-8.417272281632600544e-05
1.686699999999763122e+01,-6.930321441972188135e-01,-1.614975487978139945e+00,-9.544849605250686265e-05,-6.930288066259676638e-01,-1.614972846401590667e+00,-4.532856999331632349e-05
1.688399999999765200e+01,-7.236823825582048286e-01,-1.599155735429048208e+00,-5.422881686840738528e-05,-7.236839004964663591e-01,-1.599153488403260770e+00,-5.098314529366050835e-06
1.689999999999767155e+01,-7.533529508759614357e-01,-1.584766034608412921e+00,-1.438160852051292003e-05,-7.533590287887785841e-01,-1.584764101348796528e+00,3.195085729680580133e-05
1.691699999999769233e+01,-7.856792713989924071e-01,-1.570017209138320879e+00,2.655327873587947176e-05,-7.856901433726644068e-01,-1.570015435803615134e+00,6.816262550852258463e-05
1.693399999999771310e+01,-8.187344544112251654e-01,-1.555769078260018645e+00,6.345518769813730093e-05,-8.187500231405945295e-01,-1.555767175843690175e+00,9.887830564060513480e-05
1.694999999999773266e+01,-8.504008615260839621e-01,-1.542710221735560605e+00,9.230074446827242311e-05,-8.504207131362031546e-01,-1.542707837550883365e+00,1.209464083849624339e-04
1.696699999999775343e+01,-8.844902048145683038e-01,-1.529039417545324797e+00,1.146624554710634744e-04,-8.845143950880431927e-01,-1.529036040433901178e+00,1.355531861245132437e-04
1.698399999999777421e+01,-9.188456906886619535e-01,-1.515351262039510205e+00,1.268283468697104172e-04,-9.188739129398970640e-01,-1.515346301212997293e+00,1.399051530399646355e-04
1.699999999999779376e+01,-9.512013971649178057e-01,-1.502201411971031408e+00,1.279478800500838593e-04,-9.512330302964067119e-01,-1.502194346762804944e+00,1.341002501921156756e-04
1.701699999999781454e+01,-9.853003465943426242e-01,-1.487644013603519610e+00,1.177255563181798929e-04,-9.853350572368265725e-01,-1.487634006115968521e+00,1.174931424303130489e-04
1.703399999999783532e+01,-1.018718997786314473e+00,-1.472156124500587637e+00,9.607091674357300147e-05,-1.018756053639758186e+00,-1.472142436323952364e+00,9.097154651240330525e-05
1.704999999999785487e+01,-1.049109298637857401e+00,-1.456446458823453582e+00,6.633261284013454353e-05,-1.049147728591740325e+00,-1.456428688487260148e+00,5.847358895492605507e-05
1.706699999999787565e+01,-1.079716990601396809e+00,-1.438314353576472637e+00,2.685722770672549519e-05,-1.079755839978663534e+00,-1.438291741964228931e+00,1.837909960001628523e-05
1.708399999999789642e+01,-1.107962121868605099e+00,-1.418576549448730795e+00,-1.773485677338538223e-05,-1.108000225805144012e+00,-1.418548837602147561e+00,-2.421646772149244997e-05
1.709999999999791598e+01,-1.131806359745977986e+00,-1.398578113842463333e+00,-6.109011765265081847e-05,-1.131842714180687715e+00,-1.398545674632590163e+00,-6.330171779829910713e-05
1.711699999999793675e+01,-1.153675290733327863e+00,-1.376060209953807290e+00,-1.049678351851828667e-04,-1.153708820274441660e+00,-1.376023172606029021e+00,-1.003710312722866317e-04
1.713399999999795753e+01,-1.171536832400478012e+00,-1.352668179511114843e+00,-1.430911579817940448e-04,-1.171566808854644037e+00,-1.352627287759556651e+00,-1.298860823984900319e-04
1.714999999999797708e+01,-1.184450652847606644e+00,-1.330373034772969643e+00,-1.710314964852158778e-04,-1.184476915139706321e+00,-1.330329380395811167e+00,-1.487511243510008770e-04
1.716699999999799786e+01,-1.193965077920416062e+00,-1.307006475881836716e+00,-1.901581334925673736e-04,-1.193987310690037162e+00,-1.306960883811532304e+00,-1.580236424350191379e-04
1.718399999999801864e+01,-1.199245104875685364e+00,-1.284610582798041634e+00,-1.971095296282945083e-04,-1.199263486633080245e+00,-1.284564055227139345e+00,-1.557761647166261019e-04
1.719999999999803819e+01,-1.200549165838729060e+00,-1.264958576284319847e+00,-1.922385516003174088e-04,-1.200564254324119950e+00,-1.264911994120188066e+00,-1.435914334759800333e-04
1.721699999999805897e+01,-1.198329058312473272e+00,-1.246092569446139553e+00,-1.755910055443132248e-04,-1.198341101530157715e+00,-1.246046677415425741e+00,-1.212620764496907810e-04
1.723399999999807974e+01,-1.192723930665746224e+00,-1.229729333282951753e+00,-1.486867414610344490e-04,-1.192733436676952419e+00,-1.229684764470011293e+00,-9.131233098477785706e-05
1.724999999999809930e+01,-1.184658191056344734e+00,-1.216931608287893374e+00,-1.160726578792113087e-04,-1.184665769980840277e+00,-1.216888747524345060e+00,-5.847188645185356112e-05
1.726699999999812007e+01,-1.173424636738920723e+00,-1.206366851713325028e+00,-7.639706985967270082e-05,-1.173430628727021752e+00,-1.206326194246294170e+00,-2.137006213467860789e-05
1.728399999999814085e+01,-1.159723781709976365e+00,-1.199142864345983828e+00,-3.468659683022413064e-05,-1.159728617286802654e+00,-1.199104725675756544e+00,1.509092227206489047e-05
1.729999999999816040e+01,-1.144791970179845686e+00,-1.195549484517089756e+00,3.463547658862423367e-06,-1.144796065017142928e+00,-1.195513941969997829e+00,4.624533495120716677e-05
1.731699999999818118e+01,-1.126950245365384795e+00,-1.195262802978191985e+00,3.981640952355226251e-05,-1.126953872140439072e+00,-1.195230207076015017e+00,7.355230040041612044e-05
1.733399999999820196e+01,-1.107218311054293691e+00,-1.198710857430364429e+00,6.918301871057271470e-05,-1.107221746402949680e+00,-1.198681362001237982e+00,9.290742714113031024e-05
1.734999999999822151e+01,-1.087010434915604229e+00,-1.205430637841399255e+00,8.858783244437991831e-05,-1.087013896786555467e+00,-1.205404170693016308e+00,1.026874364502020033e-04
1.736699999999824229e+01,-1.063847940359975652e+00,-1.216304246260444311e+00,9.930544612385047969e-05,-1.063851602079284087e+00,-1.216281088683032863e+00,1.036728143794835602e-04
1.738399999999826306e+01,-1.038940215222168062e+00,-1.231043445745698239e+00,9.958028096868827583e-05,-1.038944204554052675e+00,-1.231023671950997711e+00,9.538261947355561158e-05
1.739999999999828262e+01,-1.013854205898547356e+00,-1.248440367041958599e+00,9.093641275025465419e-05,-1.013858576657745481e+00,-1.248423827327624247e+00,8.023657441315508454e-05
1.741699999999830339e+01,-9.853500870116917998e-01,-1.270634395281070139e+00,7.382439496043171354e-05,-9.853548936841394212e-01,-1.270621326120834338e+00,5.824557199086741297e-05
1.743399999999832417e+01,-9.547781347865678114e-01,-1.296579971444562940e+00,5.085121962847581134e-05,-9.547833591323414693e-01,-1.296570389404664292e+00,3.269465042221440148e-05
1.744999999999834372e+01,-9.239186273339822231e-01,-1.324324424181226201e+00,2.645028179029993527e-05,-9.239241830159234947e-01,-1.324318117861969846e+00,8.002077325748813358e-06
1.746699999999836450e+01,-8.886514783920037575e-01,-1.357177969835899001e+00,5.658311570976340930e-07,-8.886572707306001906e-01,-1.357175111019314873e+00,-1.605137580627726424e-05
1.748399999999838528e+01,-8.505051886536173500e-01,-1.393282791695309886e+00,-2.220303570090316177e-05,-8.505110452362293350e-01,-1.393283312859034506e+00,-3.505820795245208105e-05
1.749999999999840483e+01,-8.116279402669496212e-01,-1.429956123700785620e+00,-3.823968001483469561e-05,-8.116336512681475712e-01,-1.429959723251573056e+00,-4.614162071584084574e-05
1.751699999999842561e+01,-7.667448189266751202e-01,-1.471390731391547302e+00,-4.737432363899148524e-05,-7.667501027905734290e-01,-1.471397436516261870e+00,-4.895530264090750070e-05
1.753399999999844638e+01,-7.177040991408537574e-01,-1.514840368876654964e+00,-4.689761326694656543e-05,-7.177086175481218744e-01,-1.514849932589677373e+00,-4.154828538865040430e-05
1.754999999999846594e+01,-6.672855503947087152e-01,-1.556947749735769326e+00,-3.718571889803627857e-05,-6.672889903722318827e-01,-1.556959683521112581e+00,-2.516701876092248755e-05
1.756699999999848671e+01,-6.086757775441814511e-01,-1.602111731452982024e+00,-1.756081991140983137e-05,-6.086776436686336389e-01,-1.602125707430585688e+00,1.369419022920561908e-06
1.758399999999850749e+01,-5.443643665358023354e-01,-1.646562639697256802e+00,9.957777851652473708e-06,-5.443641839993802467e-01,-1.646577978975414469e+00,3.549934958876332643e-05
1.759999999999852704e+01,-4.782395061768225930e-01,-1.686407946378812417e+00,4.055902800776634248e-05,-4.782369697715566081e-01,-1.686423725125850703e+00,7.228709604745564110e-05
1.761699999999854782e+01,-4.018255071705023052e-01,-1.724854237215212249e+00,7.472319861583735508e-05,-4.018201046802404308e-01,-1.724869304779311108e+00,1.138080593419403433e-04
1.763399999999856860e+01,-3.192614561836578657e-01,-1.757143675636787528e+00,1.073031899520442053e-04,-3.192530485363966331e-01,-1.757156550720962551e+00,1.560293125462084438e-04
1.764999999999858815e+01,-2.367036440212678672e-01,-1.779858070396554748e+00,1.345084986572302340e-04,-2.366926713265286308e-01,-1.779867454336391486e+00,1.957927419751589646e-04
1.766699999999860893e+01,-1.454334227433423665e-01,-1.794026003869500618e+00,1.578619243049671716e-04,-1.454205209692911449e-01,-1.794030460791044668e+00,2.364115751365239199e-04
1.768399999999862970e+01,-5.278850281772665132e-02,-1.797014519086751694e+00,1.705984043322255196e-04,-5.277487318955874362e-02,-1.797013497200997012e+00,2.687271690335833719e-04
1.769999999999864926e+01,3.346273429939160271e-02,-1.789887397168257621e+00,1.660727956154365074e-04,3.347591574492483901e-02,-1.789881462403957402e+00,2.826193387141781371e-04
1.771699999999867003e+01,1.221473478765852383e-01,-1.773048262434370859e+00,1.402507099993435726e-04,1.221590901337994139e-01,-1.773037991984194761e+00,2.746411703226679180e-04
1.773399999999869081e+01,2.064191219802340438e-01,-1.748588475091324312e+00,9.560060495772418018e-05,2.064288098825985962e-01,-1.748575126049363382e+00,2.445056877580484333e-04
1.774999999999871036e+01,2.810388184264063227e-01,-1.720513261525933091e+00,4.050139017586524702e-05,2.810463487512180336e-01,-1.720498223631409918e+00,1.984759450587902983e-04
1.776699999999873114e+01,3.551279042289612331e-01,-1.687197134542362864e+00,-2.904644597131667201e-05,3.551331687204849485e-01,-1.687181462593134285e+00,1.320846792416048067e-04
1.778399999999875192e+01,4.239852506419789502e-01,-1.651924515308456298e+00,-1.068018386417516209e-04,4.239884343827125535e-01,-1.651909195739578617e+00,4.962181352421619093e-05
1.779999999999877147e+01,4.842802027614889759e-01,-1.618137405884464197e+00,-1.823330433994643242e-04,4.842816637898209597e-01,-1.618123127210361778e+00,-3.788423743304847433e-05
1.781699999999879225e+01,5.439044726506241378e-01,-1.582613887329654911e+00,-2.575528110096794742e-04,5.439043727408223727e-01,-1.582601300945365663e+00,-1.333466150370375821e-04
1.783399999999881302e+01,5.993398411799554237e-01,-1.548292325859318641e+00,-3.201564202899356555e-04,5.993384506753108854e-01,-1.548281904803949338e+00,-2.226779374791604997e-04
1.784999999999883258e+01,6.480324280016864780e-01,-1.517679411414103008e+00,-3.628367516608673989e-04,6.480300516087762475e-01,-1.517671366669225863e+00,-2.948371815008124768e-04
1.786699999999885335e+01,6.964113844967140254e-01,-1.487441558160011779e+00,-3.885017371676339820e-04,6.964081755694102593e-01,-1.487436317841146938e+00,-3.544353485981653661e-04
1.788399999999887413e+01,7.416476538159157972e-01,-1.459952480917526607e+00,-3.933167101403633428e-04,7.416437987181421221e-01,-1.459950266512578088e+00,-3.936811278182255681e-04
1.789999999999889368e+01,7.815995870768409626e-01,-1.436861149368722668e+00,-3.793495887160472824e-04,7.815952586444909755e-01,-1.436861935132384138e+00,-4.105484054396722868e-04
1.791699999999891446e+01,8.214740984516927247e-01,-1.415489495226541328e+00,-3.463855903010306021e-04,8.214693688635705815e-01,-1.415493586159803918e+00,-4.066558912472947309e-04
1.793399999999893524e+01,8.588598039986372612e-01,-1.397523161394699454e+00,-2.974613147206699388e-04,8.588547309138361285e-01,-1.397530637449890589e+00,-3.812234087449677014e-04
1.794999999999895479e+01,8.918690454853184235e-01,-1.383804587546569875e+00,-2.403986927642034360e-04,8.918636542333269190e-01,-1.383815285246994042e+00,-3.399360292575398512e-04
1.796699999999897557e+01,9.246701903194869399e-01,-1.372651253265856797e+00,-1.727618182198549426e-04,9.246644104399419639e-01,-1.372665370810958851e+00,-2.814914637737791245e-04
1.798399999999899634e+01,9.551114252446188946e-01,-1.365005819341275295e+00,-1.031645127845289131e-04,9.551051415839912906e-01,-1.365023307609098957e+00,-2.129326502199218099e-04
1.799999999999901590e+01,9.815306166157981016e-01,-1.360951211648360637e+00,-4.060214090501935730e-05,9.815236920414680544e-01,-1.360971779204426024e+00,-1.440291609433672483e-04
1.801699999999903667e+01,1.007088678385381630e+00,-1.359860244907824978e+00,1.811679344831574495e-05,1.007080826818287145e+00,-1.359883924054654747e+00,-7.140732311289221183e-05
1.803399999999905745e+01,1.029852178031313681e+00,-1.361898651293466544e+00,6.467891237712584235e-05,1.029843074195668562e+00,-1.361925199552218135e+00,-4.621473117721929067e-06
1.804999999999907700e+01,1.048486492867793718e+00,-1.366442822170517157e+00,9.428336984562313999e-05,1.048475851738472020e+00,-1.366471760888227305e+00,4.852102399002461235e-05
1.806699999999909778e+01,1.065026855922590610e+00,-1.373732375252038951e+00,1.082903182073366281e-04,1.065014147617796336e+00,-1.373763409167918503e+00,9.077771776352751613e-05
1.808399999999911856e+01,1.077884508472593872e+00,-1.383123418076270372e+00,1.031598682963707505e-04,1.077869259254098155e+00,-1.383155948098224952e+00,1.155824596308227742e-04
1.809999999999913811e+01,1.086334929218363499e+00,-1.393391049756544486e+00,8.111032629296892273e-05,1.086316875473517296e+00,-1.393424298019070307e+00,1.217898552102034582e-04
1.811699999999915889e+01,1.091190437482252307e+00,-1.405201224656069225e+00,4.124645361766981198e-05,1.091169057398225117e+00,-1.405234358406274087e+00,1.106282006062058940e-04
1.813399999999917966e+01,1.091675248240636886e+00,-1.417235250986108586e+00,-1.195145351157359914e-05,1.091650372091954146e+00,-1.417267264184025155e+00,8.348869347249600467e-05
